"desc_magasin": "Tout le monde a envie de quelque chose pour faire fuir le fisc, par contre ça a un prix aussi hein",
"name": "Pancarte Arrière Fisc",
"texture_casier": "res://screens/board/skin_arrierefisc.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_arrierefisc.png"
},
"values": {
"obamium": 450,
"size": 0.5
}
}
skin_16={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Personne n'est en sécurité nulle part",
"desc_magasin": "Ce sera la dernière chose que votre adversaire verra",
"name": "Main qui Attrape",
"texture_casier": "res://screens/board/skin_mainquiattrape.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_mainquiattrape.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
skin_17={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Do you like my sword, sword, sword my diamond sword",
"desc_magasin": "Ça va faire trembler les zombies et les squelettes",
"name": "Épée en Diamant",
"texture_casier": "res://screens/board/skin_epeeendiamant.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_epeeendiamant.png"
},
"values": {
"obamium": 450,
"size": 0.5
}
}
skin_18={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "L'époque où Fortnite avait du charme",
"desc_magasin": "Munitions non fournies",
"name": "Scar de Fortnite",
"texture_casier": "res://screens/board/skin_scarfortnite.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_scarfortnite.png"
},
"values": {
"obamium": 260,
"size": 0.5
}
}
skin_19={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Le couteau de l'imposteur among us impostor",
"desc_magasin": "Très pratique quand y'a besoin de trahir des gens",
"name": "Couteau d'Amogus",
"texture_casier": "res://screens/board/skin_couteauamongus.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_couteauamongus.png"
},
"values": {
"obamium": 200,
"size": 0.5
}
}
skin_20={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Les pro hiver être genre j'ai pas raison",
"desc_magasin": "Garanti moins cher qu'un frigo",
"name": "Glaçon",
"texture_casier": "res://screens/board/skin_glacon.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_glacon.png"
},
"values": {
"obamium": 330,
"size": 0.5
}
}
skin_21={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Bip boup zap bidibip",
"desc_magasin": "Pour une orbe 100% automatisée ! (en vrai c'est plutot 3%)",
"name": "Antenne de Robot",
"texture_casier": "res://screens/board/skin_antennerobot.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_antennerobot.png"
},
"values": {
"obamium": 150,
"size": 0.5
}
}
skin_22={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Le poti mogus de amogus",
"desc_magasin": "Il vous tiendra compagnie pendant que vous perdez face à un castor",
"name": "Mini Mogus",
"texture_casier": "res://screens/board/skin_minimogus.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_minimogus.png"
},
"values": {
"obamium": 270,
"size": 0.5
}
}
skin_23={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "La moitié des bananakat ont disparu",
"desc_magasin": "Pouvoirs d'ampleur galactique non fournis",
"name": "Gant de l'Infinité",
"texture_casier": "res://screens/board/skin_gantdelinfinite.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_gantdelinfinite.png"
},
"values": {
"obamium": 410,
"size": 1.0
}
}
skin_24={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Ahi les golems qui mettent le masque en plein duel FCA",
"desc_magasin": "C'est votre devoir de citoyen après tout",
"name": "Masquarade",
"texture_casier": "res://screens/board/skin_masquarade.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_masquarade.png"
},
"values": {
"obamium": 260,
"size": 0.5
}
}
skin_25={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Votre orbe a reussi a se faire pousser la barbe apparemment",
"desc_magasin": "Même pas besoin d'aller en Turquie c'est du tout frais",
"name": "Barbe",
"texture_casier": "res://screens/board/skin_barbe.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_barbe.png"
},
"values": {
"obamium": 140,
"size": 0.5
}
}
skin_26={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Muchacho amigo",
"desc_magasin": "Un accoutrement utile pour tout yeslife qui se respecte",
"name": "Moustache",
"texture_casier": "res://screens/board/skin_moustache.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_moustache.png"
},
"values": {
"obamium": 140,
"size": 0.5
}
}
skin_27={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "L'orbe est toute brillante maintenant",
"desc_magasin": "À ne pas confondre avec la célèbre funky card de la hors vague 1",
"name": "Sparkles",
"texture_casier": "res://screens/board/skin_sparkles.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_sparkles.png"
},
"values": {
"obamium": 440,
"size": 0.5
}
}
skin_28={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Tu devrais aller voir la notif, c'est peut-être une nouvelle Funky Card©",
"desc_magasin": "Pour mettre un vent à quelqu'un pendant toute une partie",
"name": "Notif Discord",
"texture_casier": "res://screens/board/skin_notifdiscord.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_notifdiscord.png"
},
"values": {
"obamium": 160,
"size": 0.5
}
}
skin_29={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "L'orbe a eu une super idée",
"desc_magasin": "C'est à ça qu'on voit si une idée est fiable ou pas",
"name": "Ampoule d'idée",
"texture_casier": "res://screens/board/skin_ampouleidee.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_ampouleidee.png"
},
"values": {
"obamium": 150,
"size": 0.5
}
}
skin_30={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Il est l'heure de faire dodo",
"desc_magasin": "Essentiellement pour les gens qui dorment en jouant",
"name": "ZZZ",
"texture_casier": "res://screens/board/skin_zzz.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_zzz.png"
},
"values": {
"obamium": 130,
"size": 0.5
}
}
skin_31={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Avec ça au moins vous êtes en sécurité",
"desc_magasin": "Pour filtrer tous les gaz toxiques, notamment l'odeur de texxit",
"name": "Masque à gaz",
"texture_casier": "res://screens/board/skin_masqueagaz.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_masqueagaz.png"
},
"values": {
"obamium": 240,
"size": 0.5
}
}
skin_32={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Comment ça se stocke du feu enft",
"desc_magasin": "Les flammes de l'enfer juste pour vous",
"name": "Cercle de feu",
"texture_casier": "res://screens/board/skin_feu.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_feu.png"
},
"values": {
"obamium": 450,
"size": 0.5
}
}
skin_33={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Les orbes ne meurent jamais",
"desc_magasin": "L'orbe ne va pas vraiment voler par contre",
"name": "Ailes d'Ange",
"texture_casier": "res://screens/board/skin_ailesdange.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_ailesdange.png"
},
"values": {
"obamium": 360,
"size": 0.5
}
}
skin_34={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Avec ça on dirait que l'orbe est toute innocente",
"desc_magasin": "En général ça se mérite ce genre de trucs mais bon là c'est pour 340 obamium",
"name": "Auréole",
"texture_casier": "res://screens/board/skin_aureole.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_aureole.png"
},
"values": {
"obamium": 340,
"size": 0.5
}
}
skin_35={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "L'orbe a l'air tellement diabolique avec ça",
"desc_magasin": "Le diable en personne valide ce style",
"name": "Cornes de Diable",
"texture_casier": "res://screens/board/skin_cornesdiable.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_cornesdiable.png"
},
"values": {
"obamium": 340,
"size": 0.5
}
}
skin_36={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Arrrg de mon temps on jouait le deck poisson",
"desc_magasin": "Pillez tous leurs coffre de fortnite",
"name": "Chapeau de Pirate",
"texture_casier": "res://screens/board/skin_pirate.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_pirate.png"
},
"values": {
"obamium": 380,
"size": 0.5
}
}
skin_37={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "C'est ceux la même qu'utilisent nos mineurs sous-payés qui travaillent dans les mines de luapium",
"desc_magasin": "Les mineurs quand ils entendent parler de tous les gens sur internet qui sont attirés par eux:",
"name": "Casque de Mineur",
"texture_casier": "res://screens/board/skin_casquemineur.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_casquemineur.png"
},
"values": {
"obamium": 260,
"size": 0.5
}
}
skin_38={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "On se sent toujours mieux dans un bon petit slip",
"desc_magasin": "Serieusement on en est vraiment la dans fca en 2009",
"name": "Slip",
"texture_casier": "res://screens/board/skin_slip.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_slip.png"
},
"values": {
"obamium": 500,
"size": 0.5
}
}
skin_39={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Trop la classe",
"desc_magasin": "Elle irait bien à Goku...",
"name": "Veste Drip",
"texture_casier": "res://screens/board/skin_vestedrip.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_vestedrip.png"
},
"values": {
"obamium": 600,
"size": 0.5
}
}
skin_40={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Pour broyer du noir avec fourmi triste",
"desc_magasin": "Certifié par fourmi triste en personne",
"name": "Bâton Triste",
"texture_casier": "res://screens/board/skin_batonfourmitriste.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_batonfourmitriste.png"
},
"values": {
"obamium": 220,
"size": 0.5
}
}
skin_41={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Un drapeau à secouer fièrement pour montrer son appartenance à la grande nation qu'est Barbecue City",
"desc_magasin": "Y'a de quoi être fier de sa patrie quand même",
"name": "Drapeau BBCC",
"texture_casier": "res://screens/board/skin_drapeaubbcc.png",
"texture_magasin": "res://screens/board/skin_drapeaubbcc.png"
},
"values": {
"obamium": 540,
"size": 0.5
}
}
skin_42={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Mettre sa cravate, faire chauffer hamachi, détruire une orbe a coup de bananakat, la routine dans le monde du travaille",
"desc_magasin": "Un bon skin si vous êtes un yeslife qui va au travaille mais que vous aimez quand même les JV",
"name": "Cravate",
"texture_casier": "res://screens/board/skin_cravate.png",
"texture_magasin": "res://screens/casier/icon/skin/skin_cravate.png"
},
"values": {
"obamium": 210,
"size": 0.5
}
}
skin_43={
"categories": {
"type": "Skin d'orbe",
"type_magasin": "skinOrbe"
},
"texts": {
"desc_casier": "Une orbe invisible.",
"desc_magasin": "Pend toi",
"name": ":lovide:",
"texture_casier": "",
"texture_magasin": ""
},
"values": {
"obamium": 34,
"size": 0.5
}
}
arene_1={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Un paradis mais pas fiscal",
"desc_magasin": "Température moyenne du pays : bcp",
"name": "Maroc",
"texture_casier": "res://screens/board/Arena/arena_maroc.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_maroc.png"
},
"values": {
"obamium": 300,
"size": 0.5
}
}
arene_2={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Tout le monde est là comme dirait l'autre",
"desc_magasin": "Un super crossover mais toujours moins ambitieux que FCA",
"name": "Smash",
"texture_casier": "res://screens/board/Arena/arene_smash.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_smash.png"
},
"values": {
"obamium": 450,
"size": 0.5
}
}
arene_3={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "A la base on voulait mettre des trucs Arméniens ici pour faire mystérieux mais ça faisait tout planter",
"desc_magasin": "Pour les gens qui veulent vivre dangereusement",
"name": "BCA de Minuit",
"texture_casier": "res://screens/board/Arena/arene_minuit.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_minuit.png"
},
"values": {
"obamium": 250,
"size": 0.5
}
}
arene_4={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "C'est toujoursun bon choix de drop à Tilted",
"desc_magasin": "On raconte que le stuff est dingue par ici",
"name": "Tilted Towers",
"texture_casier": "res://screens/board/Arena/arene_tiltedtowers.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_tiltedtowers.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_5={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "On se sent seul hein?",
"desc_magasin": "Pour les fans de Ratz et de trauma",
"name": "Espace Liminal Ratz",
"texture_casier": "res://screens/board/Arena/arene_ratzliminal.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_ratzliminal.png"
},
"values": {
"obamium": 275,
"size": 0.5
}
}
arene_6={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Vous avez noclip dans FCA",
"desc_magasin": "Gros trauma",
"name": "Backrooms",
"texture_casier": "res://screens/board/Arena/arene_backrooms.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_backrooms.png"
},
"values": {
"obamium": 325,
"size": 0.5
}
}
arene_7={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "C'est une scène culte",
"desc_magasin": "Un screenshot de la série à succès de DEKESKUI_YT",
"name": "L'Archive d'Or",
"texture_casier": "res://screens/board/Arena/arene_archivedor.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_archivedor.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_8={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "C'est ici qu'on classe toutes nos archives de messages comprométants de kirbo",
"desc_magasin": "Vous pouvez entrer mais seulement si vous avez votre pass archival",
"name": "Archives",
"texture_casier": "res://screens/board/Arena/arene_archives.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_archives.png"
},
"values": {
"obamium": 400,
"size": 0.5
}
}
arene_9={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Le fond préféré de Ponce en personne",
"desc_magasin": "Franchement je sais même pas qui va acheter ça",
"name": "Twitch",
"texture_casier": "res://screens/board/Arena/arene_twitch.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_twitch.png"
},
"values": {
"obamium": 200,
"size": 0.5
}
}
arene_10={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Attention à bien vérifier ton énergie régulièrement",
"desc_magasin": "Risques possibles de mort attroce mais franchement ça vaut le coup",
"name": "FNAF",
"texture_casier": "res://screens/board/Arena/arene_fnaf.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_fnaf.png"
},
"values": {
"obamium": 500,
"size": 0.5
}
}
arene_11={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Le charme d'avant sur YouTube",
"desc_magasin": "Par contre vous ne pourrez pas regarder les vidéos dessus",
"name": "YouTube",
"texture_casier": "res://screens/board/Arena/arene_youtube.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_youtube.png"
},
"values": {
"obamium": 300,
"size": 0.5
}
}
arene_12={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Merci monsieur Goatdot sans qui on ne pourrait pas jouer",
"desc_magasin": "C'est un peu meta quand même",
"name": "Godot",
"texture_casier": "res://screens/board/Arena/arene_godot.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_godot.png"
},
"values": {
"obamium": 300,
"size": 0.5
}
}
arene_13={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Notre belle France a de très beaux paysages",
"desc_magasin": "Aussi appelée la tour de Paris",
"name": "Tour Eiffel",
"texture_casier": "res://screens/board/Arena/arene_toureiffel.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_toureiffel.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_14={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "100000000h de devoirs",
"desc_magasin": "Pour les gens qui veulent chill un max pendant leur partie de FCA",
"name": "LoFi",
"texture_casier": "res://screens/board/Arena/arene_lofi.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_lofi.png"
},
"values": {
"obamium": 375,
"size": 0.5
}
}
arene_15={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Le PC a mis 15 minutes à s'allumer quand même",
"desc_magasin": "Les fameuses plaines de on ne sait où 






Note des développeurs : (En vrais on sais TeXXit, c'est 38°15'00.5\"N 122°24'38.9\"W)",
"name": "Windows XP",
"texture_casier": "res://screens/board/Arena/arene_windowsxp.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_windowsxp.png"
},
"values": {
"obamium": 400,
"size": 0.5
}
}
arene_16={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "C'est le jeu des cubes",
"desc_magasin": "Le deuxième jeu qui a fait le plus de ventes en arène (le premier étant FCA)",
"name": "Minecraft",
"texture_casier": "res://screens/board/Arena/arene_minecraft.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_minecraft.png"
},
"values": {
"obamium": 475,
"size": 0.5
}
}
arene_17={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Quelle est cette malédiction",
"desc_magasin": "Ils ont l'air presque accueillants",
"name": "Image Maudite",
"texture_casier": "res://screens/board/Arena/arene_imagemaudite.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_imagemaudite.png"
},
"values": {
"obamium": 325,
"size": 0.5
}
}
arene_18={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Image exclusive de la Jungle à bafouilles",
"desc_magasin": "Un certain héros sans membres est passé par là",
"name": "Rayman",
"texture_casier": "res://screens/board/Arena/arene_rayman.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_rayman.png"
},
"values": {
"obamium": 375,
"size": 0.5
}
}
arene_19={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Les négationnistes de Garfield quand leur lasagne disparait (ils vivent seuls)",
"desc_magasin": "Quelque chose me dit qu'une pizza se trouve à l'intérieur de cette maison",
"name": "Garfield",
"texture_casier": "res://screens/board/Arena/arene_garfield.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_garfield.png"
},
"values": {
"obamium": 400,
"size": 0.5
}
}
arene_20={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Un duel très épique mais moins que ceux de FCA",
"desc_magasin": "Qui va gagner?",
"name": "TerminalMontage",
"texture_casier": "res://screens/board/Arena/arene_terminalmontage.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_terminalmontage.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_21={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Un vaisseau impressionant 






Note des développeurs : (SON NOM EST THE KERNEL CRUISER)",
"desc_magasin": "Vers l'infini et même un peu plus loin",
"name": "FTL",
"texture_casier": "res://screens/board/Arena/arene_ftl.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_ftl.png"
},
"values": {
"obamium": 250,
"size": 0.5
}
}
arene_22={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Il y a un Bananakat parmi nous",
"desc_magasin": "Challenge ne pas être éjecté",
"name": "Among Us",
"texture_casier": "res://screens/board/Arena/arene_amongus.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_amongus.png"
},
"values": {
"obamium": 400,
"size": 0.5
}
}
arene_23={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Tu sais la magie tout ca la",
"desc_magasin": "Aucun sort ne permet de se procurer cette arène, faut l'acheter en gros",
"name": "Harry Potter",
"texture_casier": "res://screens/board/Arena/arene_harrypotter.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_harrypotter.png"
},
"values": {
"obamium": 325,
"size": 0.5
}
}
arene_24={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Il en a vécu des choses ce canapé...",
"desc_magasin": "Tout paraît bizarre chez les GRENIER",
"name": "JDG",
"texture_casier": "res://screens/board/Arena/arene_jdg.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_jdg.png"
},
"values": {
"obamium": 400,
"size": 0.5
}
}
arene_25={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "L'eau, la terre, le feu, l'air",
"desc_magasin": "Le dernier maître des poissons",
"name": "Avatar",
"texture_casier": "res://screens/board/Arena/arene_avatar.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_avatar.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_26={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "L'eau glou glou mmmmhhh",
"desc_magasin": "Les pti mec bleus la",
"name": "Avatar Bleu",
"texture_casier": "res://screens/board/Arena/arene_avatarbleu.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_avatarbleu.png"
},
"values": {
"obamium": 300,
"size": 0.5
}
}
arene_27={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "De quoi détruire la carrière de Kirbo",
"desc_magasin": "Beaucoup n'ont pas survécu à ce screen",
"name": "Discord",
"texture_casier": "res://screens/board/Arena/arene_discord.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_discord.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_28={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Salut c'est Hugo",
"desc_magasin": "Inspiration numero 1 pour les textures du jeu",
"name": "Hugo Décrypte",
"texture_casier": "res://screens/board/Arena/arene_hugodecrypte.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_hugodecrypte.png"
},
"values": {
"obamium": 225,
"size": 0.5
}
}
arene_29={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "N'oubliez pas de manger du fromage",
"desc_magasin": "Notre duo iconique préféré (en fait c'est pas notre préféré mais il est super quand même)",
"name": "Wallace et Gromit",
"texture_casier": "res://screens/board/Arena/arene_wallacegromit.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_wallacegromit.png"
},
"values": {
"obamium": 400,
"size": 0.5
}
}
arene_30={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Quelle base formidable ! je me demande comment elle va se développer dans le futur",
"desc_magasin": "T-2 heures avant l'incident",
"name": "Base de Juan",
"texture_casier": "res://screens/board/Arena/arene_basedejuan.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_basedejuan.png"
},
"values": {
"obamium": 425,
"size": 0.5
}
}
arene_31={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "WHAT WAS HE COOKING !!",
"desc_magasin": "Un rat qui cuisine mieux que toi mdrrr la honte",
"name": "Ratatouille",
"texture_casier": "res://screens/board/Arena/arene_ratatouille.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_ratatouille.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_32={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Il est tellement badass",
"desc_magasin": "Ce sympathique super héros est à 50m de ta position",
"name": "Lego Batman",
"texture_casier": "res://screens/board/Arena/arene_legobatman.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_legobatman.png"
},
"values": {
"obamium": 500,
"size": 0.5
}
}
arene_33={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Je me demande comment elle a pu finir dans cet état... force à ponce et les fleurs la",
"desc_magasin": "Y'a aucune erreur dans le nom c'est bien la twitch con pourquoi",
"name": "Twitch Con",
"texture_casier": "res://screens/board/Arena/arene_twitchcon.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_twitchcon.png"
},
"values": {
"obamium": 300,
"size": 0.5
}
}
arene_34={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Je vais vous dire un secret ça reste entre nous mais le logo de FCA c'est le battlefield de smash",
"desc_magasin": "La parfaite arène pour jouer son steve legit n'en déplaise au pros",
"name": "Battlefield",
"texture_casier": "res://screens/board/Arena/arene_battlefield.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_battlefield.png"
},
"values": {
"obamium": 350,
"size": 0.5
}
}
arene_35={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "FCA regorge de mystères à résoudre !",
"desc_magasin": "Bienvenue à gravité tombe",
"name": "Gravity Falls",
"texture_casier": "res://screens/board/Arena/arene_gravityfalls.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_gravityfalls.png"
},
"values": {
"obamium": 375,
"size": 0.5
}
}
arene_36={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Est ce que mon donut sucré au sucre est prêt ?",
"desc_magasin": "Oh pinaise",
"name": "Maison Simpson",
"texture_casier": "res://screens/board/Arena/arene_simpson.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_simpson.png"
},
"values": {
"obamium": 325,
"size": 0.5
}
}
arene_37={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "On entend papa pig ronfler de là",
"desc_magasin": "C'est la maison la plus haram du monde",
"name": "Maison Peppa Pig",
"texture_casier": "res://screens/board/Arena/arene_peppapig.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_peppapig.png"
},
"values": {
"obamium": 325,
"size": 0.5
}
}
arene_38={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Quel est votre Kong préféré ? moi c'est le gorille là",
"desc_magasin": "Le new Funky mode n'est malheureusement pas inclus",
"name": "Donkey Kong",
"texture_casier": "res://screens/board/Arena/arene_donkeykong.png",
"texture_magasin": "res://screens/casier/icon/arena/arene_donkeykong.png"
},
"values": {
"obamium": 325,
"size": 0.5
}
}
arene_39={
"categories": {
"type": "Arène",
"type_magasin": "arena"
},
"texts": {
"desc_casier": "Vous prendrez bien un petit Nigola® pour la route ?",
